time,open,high,low,close,volume,open_interest,7ema,7ema_sma7
2025-07-25 13:54:00+05:30,24875.1,24880.05,24873.1,24874.7,0,0,24868.27,24864.5
2025-07-25 13:55:00+05:30,24874.25,24875.2,24866.6,24870.3,0,0,24868.77,24865.36
2025-07-25 13:56:00+05:30,24869.8,24875.05,24869.8,24873.15,0,0,24869.87,24866.26
2025-07-25 13:57:00+05:30,24873.5,24875.35,24871.7,24874.3,0,0,24870.98,24867.28
2025-07-25 13:58:00+05:30,24874.05,24876.5,24871.15,24872.55,0,0,24871.37,24868.35
2025-07-25 13:59:00+05:30,24872.35,24875.25,24871.35,24874.4,0,0,24872.13,24869.64
2025-07-25 14:00:00+05:30,24873.35,24879.85,24873.35,24877.95,0,0,24873.58,24870.71
2025-07-25 14:01:00+05:30,24878.2,24879.3,24869.9,24869.9,0,0,24872.66,24871.34
2025-07-25 14:02:00+05:30,24870.05,24871.45,24866.8,24867.6,0,0,24871.4,24871.71
2025-07-25 14:03:00+05:30,24867.25,24869.0,24862.5,24863.95,0,0,24869.53,24871.66
2025-07-25 14:04:00+05:30,24862.95,24864.0,24857.15,24859.4,0,0,24867.0,24871.1
2025-07-25 14:05:00+05:30,24858.45,24859.2,24852.2,24853.1,0,0,24863.53,24869.98
2025-07-25 14:06:00+05:30,24853.0,24853.35,24842.9,24844.1,0,0,24858.67,24868.05
2025-07-25 14:07:00+05:30,24843.4,24845.3,24840.3,24843.35,0,0,24854.84,24865.38
2025-07-25 14:08:00+05:30,24842.65,24848.0,24842.2,24848.0,0,0,24853.13,24862.59
2025-07-25 14:09:00+05:30,24847.55,24849.7,24846.55,24848.5,0,0,24851.97,24859.81
2025-07-25 14:10:00+05:30,24848.05,24849.9,24844.1,24844.8,0,0,24850.18,24857.05
2025-07-25 14:11:00+05:30,24844.1,24848.5,24844.1,24847.8,0,0,24849.58,24854.56
2025-07-25 14:12:00+05:30,24847.65,24848.8,24846.6,24847.8,0,0,24849.14,24852.5
2025-07-25 14:13:00+05:30,24847.35,24848.2,24845.0,24846.45,0,0,24848.47,24851.04
2025-07-25 14:14:00+05:30,24846.15,24847.1,24835.9,24839.35,0,0,24846.19,24849.81
2025-07-25 14:15:00+05:30,24839.15,24844.5,24838.35,24844.5,0,0,24845.77,24848.76
2025-07-25 14:16:00+05:30,24844.1,24848.9,24840.95,24841.95,0,0,24844.81,24847.73
2025-07-25 14:17:00+05:30,24841.55,24843.4,24839.15,24842.7,0,0,24844.28,24846.89
2025-07-25 14:18:00+05:30,24841.8,24844.95,24837.4,24839.6,0,0,24843.11,24845.97
2025-07-25 14:19:00+05:30,24839.2,24843.15,24837.1,24842.0,0,0,24842.83,24845.07
2025-07-25 14:20:00+05:30,24840.6,24845.35,24838.0,24845.05,0,0,24843.39,24844.34
2025-07-25 14:21:00+05:30,24844.5,24847.55,24844.45,24845.65,0,0,24843.95,24844.02
2025-07-25 14:22:00+05:30,24845.05,24847.7,24844.35,24845.85,0,0,24844.43,24843.83
2025-07-25 14:23:00+05:30,24844.8,24847.0,24841.3,24846.05,0,0,24844.83,24843.83
2025-07-25 14:24:00+05:30,24845.15,24854.35,24844.2,24852.7,0,0,24846.8,24844.19
2025-07-25 14:25:00+05:30,24850.15,24852.6,24847.4,24847.8,0,0,24847.05,24844.76
2025-07-25 14:26:00+05:30,24846.95,24847.65,24835.55,24838.6,0,0,24844.94,24845.06
2025-07-25 14:27:00+05:30,24837.8,24838.75,24813.85,24816.25,0,0,24837.77,24844.25
2025-07-25 14:28:00+05:30,24816.35,24839.25,24816.35,24838.75,0,0,24838.01,24843.4
2025-07-25 14:29:00+05:30,24838.05,24840.85,24833.7,24835.8,0,0,24837.46,24842.41
2025-07-25 14:30:00+05:30,24831.8,24837.8,24831.8,24836.95,0,0,24837.33,24841.34
2025-07-25 14:31:00+05:30,24836.4,24837.4,24833.25,24836.15,0,0,24837.04,24839.94
2025-07-25 14:32:00+05:30,24834.8,24836.25,24831.1,24833.0,0,0,24836.03,24838.37
2025-07-25 14:33:00+05:30,24833.9,24834.0,24830.1,24831.1,0,0,24834.8,24836.92
2025-07-25 14:34:00+05:30,24829.9,24833.2,24828.6,24829.0,0,0,24833.35,24836.29
2025-07-25 14:35:00+05:30,24828.3,24835.3,24825.25,24834.85,0,0,24833.72,24835.67
2025-07-25 14:36:00+05:30,24833.7,24840.0,24833.7,24836.8,0,0,24834.49,24835.25
2025-07-25 14:37:00+05:30,24835.65,24838.7,24833.35,24835.1,0,0,24834.64,24834.87
2025-07-25 14:38:00+05:30,24834.7,24840.15,24834.0,24839.55,0,0,24835.87,24834.7
2025-07-25 14:39:00+05:30,24838.7,24845.55,24838.7,24845.25,0,0,24838.22,24835.01
2025-07-25 14:40:00+05:30,24843.6,24848.3,24842.25,24847.4,0,0,24840.51,24835.83
2025-07-25 14:41:00+05:30,24846.8,24846.8,24836.65,24837.55,0,0,24839.77,24836.75
2025-07-25 14:42:00+05:30,24837.45,24837.45,24832.0,24833.25,0,0,24838.14,24837.38
2025-07-25 14:43:00+05:30,24833.0,24833.0,24829.5,24831.3,0,0,24836.43,24837.65
2025-07-25 14:44:00+05:30,24830.8,24832.55,24827.4,24832.15,0,0,24835.36,24837.76
2025-07-25 14:45:00+05:30,24832.3,24836.9,24832.3,24835.65,0,0,24835.43,24837.69
2025-07-25 14:46:00+05:30,24835.25,24835.9,24824.6,24826.4,0,0,24833.17,24836.97
2025-07-25 14:47:00+05:30,24825.7,24831.85,24825.7,24831.35,0,0,24832.72,24835.86
2025-07-25 14:48:00+05:30,24830.95,24834.9,24830.3,24833.35,0,0,24832.88,24834.88
2025-07-25 14:49:00+05:30,24832.35,24833.7,24822.4,24824.1,0,0,24830.68,24833.81
2025-07-25 14:50:00+05:30,24823.6,24829.5,24823.6,24827.2,0,0,24829.81,24832.87
2025-07-25 14:51:00+05:30,24826.05,24828.2,24821.45,24822.05,0,0,24827.87,24831.8
2025-07-25 14:52:00+05:30,24821.4,24824.35,24818.15,24819.7,0,0,24825.83,24830.42
2025-07-25 14:53:00+05:30,24818.55,24825.85,24818.55,24825.75,0,0,24825.81,24829.37
2025-07-25 14:54:00+05:30,24824.5,24830.4,24824.5,24825.35,0,0,24825.69,24828.37
2025-07-25 14:55:00+05:30,24825.2,24828.2,24824.25,24828.0,0,0,24826.27,24827.42
2025-07-25 14:56:00+05:30,24827.2,24830.2,24827.2,24828.35,0,0,24826.79,24826.87
2025-07-25 14:57:00+05:30,24827.05,24831.7,24827.05,24830.1,0,0,24827.62,24826.55
2025-07-25 14:58:00+05:30,24828.6,24833.4,24828.55,24831.8,0,0,24828.66,24826.67
2025-07-25 14:59:00+05:30,24831.6,24834.35,24830.35,24833.95,0,0,24829.99,24827.26
2025-07-25 15:00:00+05:30,24833.7,24839.75,24808.4,24830.55,0,0,24830.13,24827.88
2025-07-25 15:01:00+05:30,24831.25,24834.5,24826.7,24832.5,0,0,24830.72,24828.6
2025-07-25 15:02:00+05:30,24832.4,24834.5,24830.35,24832.65,0,0,24831.2,24829.3
2025-07-25 15:03:00+05:30,24831.8,24833.1,24827.45,24827.7,0,0,24830.33,24829.81
2025-07-25 15:04:00+05:30,24827.6,24830.15,24826.9,24829.55,0,0,24830.13,24830.17
2025-07-25 15:05:00+05:30,24829.1,24832.3,24829.1,24831.45,0,0,24830.46,24830.42
2025-07-25 15:06:00+05:30,24831.45,24836.5,24831.2,24836.5,0,0,24831.97,24830.71
2025-07-25 15:07:00+05:30,24835.75,24839.05,24835.55,24838.2,0,0,24833.53,24831.19
2025-07-25 15:08:00+05:30,24837.05,24840.4,24836.5,24840.25,0,0,24835.21,24831.83
2025-07-25 15:09:00+05:30,24840.25,24849.0,24839.1,24849.0,0,0,24838.66,24832.9
2025-07-25 15:10:00+05:30,24848.0,24848.9,24844.8,24846.1,0,0,24840.52,24834.35
2025-07-25 15:11:00+05:30,24845.4,24849.0,24842.2,24842.2,0,0,24840.94,24835.9
2025-07-25 15:12:00+05:30,24841.85,24843.25,24841.0,24841.8,0,0,24841.15,24837.42
2025-07-25 15:13:00+05:30,24841.95,24844.5,24841.9,24844.05,0,0,24841.88,24838.84
2025-07-25 15:14:00+05:30,24843.9,24845.55,24843.2,24844.4,0,0,24842.51,24840.12
2025-07-25 15:15:00+05:30,24844.4,24845.4,24840.75,24841.3,0,0,24842.21,24841.12
2025-07-25 15:16:00+05:30,24839.45,24841.0,24836.1,24837.15,0,0,24840.94,24841.45
2025-07-25 15:17:00+05:30,24836.65,24841.4,24836.65,24838.55,0,0,24840.34,24841.42
2025-07-25 15:18:00+05:30,24839.1,24839.5,24834.5,24834.95,0,0,24839.0,24841.15
2025-07-25 15:19:00+05:30,24834.6,24837.5,24832.5,24833.7,0,0,24837.67,24840.65
2025-07-25 15:20:00+05:30,24832.75,24844.3,24832.75,24840.4,0,0,24838.35,24840.15
2025-07-25 15:21:00+05:30,24840.7,24844.1,24839.25,24843.65,0,0,24839.68,24839.74
2025-07-25 15:22:00+05:30,24842.85,24843.7,24839.5,24840.7,0,0,24839.93,24839.42
2025-07-25 15:23:00+05:30,24840.65,24842.4,24838.55,24839.25,0,0,24839.76,24839.25
2025-07-25 15:24:00+05:30,24839.0,24841.15,24836.7,24838.8,0,0,24839.52,24839.13
2025-07-25 15:25:00+05:30,24838.6,24840.8,24836.25,24838.35,0,0,24839.23,24839.16
2025-07-25 15:26:00+05:30,24837.85,24841.05,24832.4,24835.4,0,0,24838.27,24839.25
2025-07-25 15:27:00+05:30,24833.1,24834.55,24827.7,24830.9,0,0,24836.43,24838.97
2025-07-25 15:28:00+05:30,24830.05,24832.95,24823.7,24829.5,0,0,24834.7,24838.26
2025-07-25 15:29:00+05:30,24826.05,24835.75,24823.05,24832.2,0,0,24834.07,24837.43
